DateRec,PlantCode,RoomCode,GroupCode,MachCode,OrderCode,StyleCode,StSize,StColor,StLot,TimeOn,TimeOff,Pieces,OrderPieces,TargetPieces,Discards,Cycle,Condition,Shift,RespoCode,Reason,OrderDiscards,DateStartShift,BalancingCode,LinkProgram,NameProg1,TargetProg1,PiecesProg1,CycleTimeProg1,NameProg2,TargetProg2,PiecesProg2,CycleTimeProg2,NameProg3,TargetProg3,PiecesProg3,CycleTimeProg3,NameProg4,TargetProg4,PiecesProg4,CycleTimeProg4,NameProg5,TargetProg5,PiecesProg5,CycleTimeProg5,MachineId,ShiftDisabled,ManualStopInProd,ModelCode
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",21,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,9977,0,0,202,8,2,"2                             ",0,308,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",37,"                        ","BK09X007      03        ","                ","                ","                ",0,43200,0,1,2000,0,0,0,2,"2                             ",0,377,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",35,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,986,0,0,311,8,2,"2                             ",0,52,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",36,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,10,0,0,0,0,2,"2                             ",0,11,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",40,"                        ","DPCAGHI       01        ","                ","                ","                ",0,43200,0,0,0,0,0,0,2,"2                             ",0,0,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",25,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,310,0,0,0,0,2,"2                             ",0,49,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",24,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,3471,0,0,0,0,2,"2                             ",0,77,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",28,"                        ","PCAGHI        01        ","                ","                ","                ",0,43200,0,0,0,0,0,0,2,"2                             ",0,0,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",27,"                        ","s5277-4b      02        ","                ","                ","                ",0,43200,0,4896,0,0,0,0,2,"2                             ",0,105,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",30,"                        ","ZK2361        01        ","                ","                ","                ",0,43200,0,0,0,0,0,0,2,"2                             ",0,832,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",11,"                        ","BK09X007      02        ","                ","                ","                ",0,43200,0,5,0,0,0,0,2,"2                             ",0,342,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",33,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,1142,0,0,311,8,2,"2                             ",0,76,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",32,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,191,0,0,312,8,2,"2                             ",0,19,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:00:00.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",6,"                        ","CQ0301        03        ","                ","                ","                ",0,43200,0,2017,0,0,298,7,2,"2                             ",0,97,2020-07-30 19:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:32:48.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",31,"                        ","CQ0301        04        ","                ","                ","                ",1092,876,4,3735,0,0,344,8,1,"1                             ",4,260,2020-07-31 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 07:59:36.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",9,"                        ","CQ0301        03        ","                ","                ","                ",2451,1125,7,6101,0,1,298,7,1,"1                             ",4,588,2020-07-31 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 08:16:41.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",17,"                        ","s5277-4b      02        ","                ","                ","                ",3607,994,17,337,0,1,201,7,1,"1                             ",4,13,2020-07-31 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 08:25:33.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",15,"                        ","CQ0301        02        ","                ","                ","                ",3711,1422,14,12515,0,1,261,5,1,"1                             ",4,552,2020-07-31 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 08:27:58.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",14,"                        ","CQ0301        03        ","                ","                ","                ",3904,1374,12,6626,0,1,297,5,1,"1                             ",4,603,2020-07-31 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 08:29:52.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",10,"                        ","s5277-4a      01        ","                ","                ","                ",2566,2829,12,6734,0,3,191,4,1,"1                             ",4,219,2020-07-31 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 08:33:25.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",5,"                        ","CQ0301        03        ","                ","                ","                ",4482,1123,15,12795,0,1,297,5,1,"1                             ",4,671,2020-07-31 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 08:45:46.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",16,"                        ","CQ0301        02        ","                ","                ","                ",3991,2355,15,12755,0,1,261,5,1,"1                             ",4,440,2020-07-31 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
2020-07-31 08:46:56.000,"USA                           ","KNITTING-ROOM                 ","LINE-1                        ",19,"                        ","CQ0301        02        ","                ","                ","                ",3508,2908,12,9880,0,1,261,5,1,"1                             ",4,263,2020-07-31 07:00:00.000,"                              ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"                              ",NULL,0,"                              "
